id,sentiment
"2203_10",result
"7588_10",result
"7095_7",result
"6748_8",result
"10348_1",result
"2568_8",result
"10292_2",result
"1112_3",result
"5322_7",result
"4291_4",result
"1212_7",result
"7963_10",result
"6156_1",result
"713_1",result
"11606_8",result
"10975_10",result
"4638_10",result
"800_8",result
"1389_3",result
"10045_1",result
"3529_1",result
"1921_2",result
"4824_8",result
"10688_10",result
"84_10",result
"225_3",result
"9756_10",result
"7601_8",result
"6342_3",result
"7711_1",result
"12133_7",result
"8026_3",result
"4551_10",result
"545_4",result
"343_1",result
"10788_4",result
"8711_2",result
"5493_10",result
"9358_1",result
"2185_3",result
"9720_2",result
"4481_8",result
"6528_2",result
"11928_8",result
"6591_7",result
"10876_1",result
"11253_10",result
"2190_3",result
"4281_3",result
"7971_3",result
"11649_2",result
"5199_3",result
"12258_3",result
"5922_8",result
"11136_1",result
"7941_10",result
"1412_7",result
"11053_3",result
"5586_10",result
"5762_9",result
"8328_3",result
"10354_4",result
"3563_8",result
"8246_2",result
"7740_10",result
"4972_1",result
"832_4",result
"11386_10",result
"1273_3",result
"5085_2",result
"11414_4",result
"885_8",result
"3943_10",result
"898_9",result
"8168_10",result
"9779_10",result
"830_7",result
"77_10",result
"648_8",result
"10629_10",result
"89_10",result
"11955_9",result
"7883_9",result
"243_4",result
"5148_2",result
"1056_3",result
"5206_10",result
"8777_10",result
"2969_2",result
"6729_8",result
"11860_1",result
"6307_4",result
"11589_1",result
"8016_1",result
"3461_8",result
"8767_1",result
"7692_10",result
"12281_8",result
"7763_1",result
"5301_9",result
"5112_10",result
"10757_10",result
"1066_8",result
"5413_10",result
"2733_3",result
"8534_10",result
"5915_8",result
"10566_3",result
"10900_7",result
"3120_10",result
"4394_1",result
"3090_1",result
"4379_10",result
"5259_7",result
"10792_8",result
"2599_1",result
"1912_2",result
"2517_1",result
"2946_8",result
"3020_8",result
"1850_4",result
"9463_2",result
"1721_10",result
"7952_7",result
"1806_9",result
"11403_9",result
"2013_7",result
"5556_10",result
"1746_3",result
"11125_7",result
"9270_4",result
"7343_10",result
"12465_10",result
"8550_9",result
"6213_8",result
"10861_10",result
"4109_7",result
"8652_1",result
"11546_1",result
"9133_7",result
"5964_3",result
"1575_1",result
"1337_4",result
"7610_1",result
"49_10",result
"6505_2",result
"7177_10",result
"5947_7",result
"1723_3",result
"9055_7",result
"7972_1",result
"5340_8",result
"6938_8",result
"12400_8",result
"552_9",result
"11844_9",result
"1080_1",result
"3078_10",result
"8713_9",result
"7300_1",result
"12464_1",result
"3812_10",result
"3313_4",result
"6880_4",result
"5478_9",result
"10951_7",result
"3327_8",result
"6332_10",result
"4385_8",result
"2387_10",result
"5756_3",result
"4020_7",result
"6190_8",result
"517_8",result
"9018_3",result
"9449_10",result
"10715_3",result
"8195_8",result
"9605_10",result
"4309_9",result
"1783_4",result
"1658_10",result
"1403_7",result
"4268_1",result
"4822_1",result
"717_4",result
"7768_10",result
"7803_2",result
"7190_8",result
"11035_1",result
"6288_10",result
"10690_1",result
"714_10",result
"9210_10",result
"12462_1",result
"9325_1",result
"8370_8",result
"10583_1",result
"4016_10",result
"6465_4",result
"1512_9",result
"4769_8",result
"11160_7",result
"2175_1",result
"12261_7",result
"685_8",result
"9208_10",result
"6296_1",result
"8210_4",result
"11237_4",result
"8139_10",result
"6996_3",result
"5168_1",result
"5528_3",result
"6635_1",result
"1670_8",result
"7099_4",result
"2239_1",result
"7313_4",result
"3304_2",result
"10505_1",result
"9681_10",result
"7569_4",result
"9926_4",result
"8339_8",result
"8553_10",result
"387_1",result
"4715_9",result
"11447_1",result
"7425_1",result
"10514_1",result
"6979_10",result
"3104_1",result
"6833_4",result
"5931_3",result
"12103_2",result
"9413_1",result
"2730_7",result
"7293_10",result
"8479_9",result
"9099_7",result
"2061_4",result
"4680_7",result
"4067_1",result
"4663_2",result
"3069_1",result
"8739_7",result
"8279_2",result
"11078_1",result
"7917_1",result
"7636_8",result
"5071_8",result
"1720_10",result
"885_3",result
"734_1",result
"6309_9",result
"4346_3",result
"4087_10",result
"678_1",result
"8348_8",result
"3572_2",result
"10285_1",result
"11126_4",result
"8071_2",result
"8150_10",result
"4652_4",result
"3674_8",result
"1046_9",result
"1986_8",result
"2516_1",result
"11758_1",result
"4747_8",result
"10426_4",result
"4331_1",result
"9146_3",result
"312_10",result
"4160_9",result
"5277_3",result
"4896_7",result
"4327_9",result
"4136_3",result
"2324_2",result
"10407_10",result
"5081_10",result
"2892_2",result
"367_3",result
"6523_3",result
"9037_7",result
"8790_1",result
"1839_8",result
"4149_3",result
"7950_3",result
"1686_2",result
"7855_1",result
"2844_10",result
"4006_1",result
"1077_10",result
"9294_3",result
"8866_1",result
"8414_3",result
"11736_3",result
"11683_9",result
"6399_10",result
"4876_2",result
"8818_10",result
"8874_3",result
"2595_7",result
"9287_1",result
"11446_3",result
"10016_3",result
"10381_8",result
"2222_1",result
"10875_7",result
"5708_8",result
"2727_9",result
"823_1",result
"3616_2",result
"10522_1",result
"5340_3",result
"4218_9",result
"6551_4",result
"4506_7",result
"487_3",result
"3215_2",result
"3884_10",result
"8163_1",result
"4878_9",result
"10428_10",result
"6394_10",result
"5318_2",result
"4829_3",result
"9175_8",result
"10213_7",result
"1484_10",result
"9646_10",result
"755_1",result
"4988_1",result
"10640_3",result
"2780_4",result
"5867_2",result
"9212_10",result
"8554_4",result
"4703_3",result
"8779_8",result
"953_10",result
"10349_8",result
"3280_10",result
"3646_8",result
"6054_1",result
"4894_3",result
"11235_10",result
"513_8",result
"4166_1",result
"742_8",result
"7671_10",result
"2835_4",result
"8556_10",result
"4764_7",result
"1626_3",result
"6883_4",result
"1014_4",result
"9419_10",result
"7918_8",result
"8912_2",result
"7996_3",result
"5045_2",result
"9612_2",result
"1658_2",result
"4373_2",result
"11771_7",result
"5458_4",result
"10492_1",result
"5551_8",result
"811_1",result
"12209_9",result
"1514_1",result
"6684_9",result
"4604_7",result
"3350_1",result
"3336_7",result
"9645_4",result
"1664_9",result
"5109_8",result
"9294_8",result
"7439_3",result
"9098_10",result
"10353_2",result
"2356_4",result
"884_1",result
"704_2",result
"9429_4",result
"11563_1",result
"10345_7",result
"12301_4",result
"1021_7",result
"6353_1",result
"2608_7",result
"10508_1",result
"263_1",result
"10127_10",result
"11517_4",result
"4758_4",result
"2210_4",result
"12396_1",result
"9405_7",result
"5945_2",result
"1931_3",result
"3972_9",result
"7949_3",result
"1958_10",result
"5834_7",result
"11040_1",result
"9453_1",result
"5841_10",result
"1144_10",result
"5678_2",result
"11361_3",result
"5999_1",result
"11810_4",result
"10502_1",result
"11821_10",result
"8270_10",result
"4627_4",result
"5588_2",result
"4877_1",result
"2289_8",result
"2582_10",result
"8749_1",result
"1653_1",result
"7060_3",result
"4299_1",result
"7198_10",result
"5597_9",result
"11592_10",result
"1516_1",result
"1428_10",result
"9349_7",result
"4182_10",result
"522_10",result
"1942_9",result
"2570_8",result
"1188_2",result
"7454_10",result
"6859_8",result
"4278_9",result
"3538_8",result
"6499_1",result
"7715_1",result
"5847_1",result
"2109_10",result
"7570_2",result
"3725_1",result
"8736_2",result
"2007_10",result
"9738_10",result
"2763_7",result
"9081_2",result
"6647_10",result
"11207_1",result
"5182_3",result
"2171_10",result
"9091_1",result
"3970_3",result
"7432_9",result
"2169_2",result
"720_1",result
"866_2",result
"567_3",result
"11812_8",result
"11195_9",result
"5877_10",result
"5526_9",result
"792_8",result
"8673_9",result
"5163_1",result
"4722_8",result
"11423_8",result
"3239_8",result
"2235_4",result
"5799_3",result
"8592_2",result
"5229_10",result
"9285_10",result
"6092_1",result
"8940_10",result
"12220_8",result
"4417_10",result
"10462_10",result
"3241_9",result
"8744_10",result
"1016_3",result
"7382_10",result
"8458_8",result
"629_4",result
"1971_3",result
"4471_4",result
"7890_2",result
"10164_4",result
"2176_8",result
"2500_2",result
"1155_2",result
"7102_8",result
"3618_10",result
"4940_3",result
"10263_3",result
"12495_10",result
"7170_9",result
"7322_3",result
"2938_10",result
"8128_8",result
"4900_1",result
"5672_7",result
"3387_10",result
"806_1",result
"7385_2",result
"3043_4",result
"6845_10",result
"979_3",result
"6853_3",result
"4871_4",result
"12172_8",result
"4105_2",result
"3171_4",result
"8686_10",result
"10187_1",result
"5305_7",result
"1728_10",result
"11284_4",result
"443_2",result
"8542_9",result
"7634_2",result
"2598_1",result
"124_2",result
"10145_8",result
"63_1",result
"5522_3",result
"1264_9",result
"12181_10",result
"6508_1",result
"2146_3",result
"5449_4",result
"2660_9",result
"6594_4",result
"6285_8",result
"12200_10",result
"6710_1",result
"10399_10",result
"6703_1",result
"5795_8",result
"3427_4",result
"11306_10",result
"6641_3",result
"9364_9",result
"6963_8",result
"6896_10",result
"10154_10",result
"4690_10",result
"8125_8",result
"4978_1",result
"4999_3",result
"8921_8",result
"6089_3",result
"12279_9",result
"1209_7",result
"2083_7",result
"10162_10",result
"1266_4",result
"10892_8",result
"4864_4",result
"10743_7",result
"6427_1",result
"8633_1",result
"6158_10",result
"4952_3",result
"7508_10",result
"637_9",result
"6734_2",result
"10685_1",result
"6269_4",result
"9073_8",result
"9551_2",result
"5499_2",result
"3573_4",result
"12089_1",result
"3962_1",result
"2169_7",result
"959_8",result
"10514_9",result
"4430_7",result
"10802_1",result
"280_10",result
"8041_3",result
"9040_9",result
"10653_1",result
"10783_7",result
"4711_1",result
"1523_4",result
"3903_1",result
"4216_8",result
"10108_1",result
"4098_4",result
"9433_7",result
"11013_10",result
"3968_10",result
"7916_3",result
"5859_9",result
"11194_7",result
"9376_3",result
"1808_4",result
"12029_3",result
"5854_4",result
"6573_9",result
"6747_8",result
"4366_1",result
"5868_7",result
"7712_3",result
"11617_1",result
"5362_10",result
"1950_1",result
"9724_1",result
"7537_8",result
"6950_1",result
"6035_8",result
"11191_4",result
"4759_9",result
"1228_7",result
"10380_1",result
"271_7",result
"7826_9",result
"4336_2",result
"4209_2",result
"4898_7",result
"2987_1",result
"9976_4",result
"7521_10",result
"5680_2",result
"4310_10",result
"4484_10",result
"5748_9",result
"6798_3",result
"9598_10",result
"4834_2",result
"2505_10",result
"1984_8",result
"476_1",result
"11578_1",result
"2223_3",result
"8215_3",result
"3108_1",result
"4371_1",result
"12399_4",result
"4913_1",result
"8431_8",result
"3445_10",result
"8268_10",result
"4271_10",result
"2136_3",result
"2479_1",result
"11798_2",result
"2893_10",result
"7754_3",result
"7568_10",result
"6221_8",result
"1687_10",result
"4744_1",result
"3730_10",result
"7543_10",result
"4449_1",result
"2802_8",result
"2834_2",result
"11243_2",result
"6638_10",result
"3299_1",result
"1378_10",result
"1867_9",result
"3371_1",result
"1340_10",result
"1810_10",result
"11773_10",result
"2111_1",result
"2234_4",result
"4958_7",result
"3514_1",result
"8488_9",result
"1650_4",result
"6538_3",result
"9930_9",result
"10594_1",result
"6248_8",result
"1384_9",result
"11526_3",result
"9847_10",result
"8994_1",result
"11595_1",result
"9840_7",result
"1027_9",result
"11691_2",result
"1154_10",result
"4599_4",result
"2126_1",result
"10719_3",result
"11925_2",result
"1938_2",result
"7233_7",result
"1747_8",result
"4994_8",result
"10696_10",result
"7348_10",result
"9121_8",result
"902_10",result
"8046_1",result
"3604_7",result
"4886_8",result
"2821_10",result
"10180_8",result
"11376_10",result
"11195_2",result
"5625_9",result
"9284_9",result
"6747_1",result
"3910_9",result
"11412_7",result
"2456_10",result
"6105_10",result
"5732_10",result
"1960_9",result
"6363_7",result
"9596_10",result
"8605_3",result
"174_2",result
"8251_1",result
"8567_10",result
"7007_3",result
"2418_8",result
"12030_8",result
"7626_7",result
"6070_3",result
"802_1",result
"10801_10",result
"8559_1",result
"2495_2",result
"10777_9",result
"2958_7",result
"3701_10",result
"2754_9",result
"1210_1",result
"7830_10",result
"4523_9",result
"12408_4",result
"5748_1",result
"3982_2",result
"9658_8",result
"73_10",result
"3952_1",result
"4064_8",result
"9835_4",result
"12463_1",result
"905_10",result
"5634_8",result
"800_3",result
"11576_10",result
"8546_4",result
"8456_1",result
"163_1",result
"7616_3",result
"17_3",result
"620_2",result
"4250_4",result
"4403_1",result
"7107_3",result
"9691_9",result
"4069_8",result
"3747_7",result
"7930_10",result
"1088_3",result
"3683_1",result
"11138_1",result
"1825_10",result
"9888_3",result
"8079_10",result
"1508_2",result
"2471_4",result
"5238_7",result
"4947_9",result
"1791_10",result
"5824_4",result
"10408_2",result
"6053_8",result
"6811_4",result
"6398_4",result
"137_7",result
"3920_9",result
"8179_2",result
"10602_8",result
"10509_8",result
"7346_3",result
"2663_1",result
"1342_2",result
"5714_4",result
"9669_10",result
"6038_3",result
"11957_10",result
"750_2",result
"12386_10",result
"7178_1",result
"8070_8",result
"8993_1",result
"1178_4",result
"10457_8",result
"5287_1",result
"3098_8",result
"3505_8",result
"10271_1",result
"4354_3",result
"4817_1",result
"11313_1",result
"9023_10",result
"8404_1",result
"11847_1",result
"5374_9",result
"1009_8",result
"4197_1",result
"10803_9",result
"6609_9",result
"519_1",result
"7675_3",result
"10204_10",result
"10565_1",result
"1641_1",result
"11170_10",result
"451_2",result
"4526_7",result
"5639_9",result
"5642_1",result
"9159_3",result
"11173_10",result
"10772_10",result
"11172_10",result
"10213_4",result
"11256_9",result
"5863_1",result
"5125_1",result
"5624_10",result
"10355_10",result
"6623_1",result
"3674_1",result
"540_8",result
"5202_10",result
"9644_10",result
"4780_1",result
"2002_9",result
"7228_10",result
"4036_2",result
"9925_9",result
"1137_10",result
"5679_1",result
"9162_2",result
"2849_3",result
"3546_4",result
"7164_1",result
"1749_10",result
"11988_2",result
"365_10",result
"7340_10",result
"1543_3",result
"6008_2",result
"2230_4",result
"10105_3",result
"5443_1",result
"5024_1",result
"5630_8",result
"7603_10",result
"12205_10",result
"5910_7",result
"7006_8",result
"3287_10",result
"3136_1",result
"6547_4",result
"9329_1",result
"1679_10",result
"1659_7",result
"2015_1",result
"5236_1",result
"2201_2",result
"6026_3",result
"12093_8",result
"11394_10",result
"9512_1",result
"8401_3",result
"5239_8",result
"5018_10",result
"38_8",result
"2968_7",result
"5359_3",result
"10419_4",result
"1551_4",result
"11346_1",result
"809_1",result
"9823_4",result
"10125_8",result
"8819_10",result
"9038_4",result
"1968_1",result
"6642_2",result
"9015_10",result
"12198_2",result
"2758_9",result
"9206_3",result
"4370_7",result
"1985_2",result
"3031_7",result
"10172_1",result
"4527_1",result
"5458_9",result
"6534_1",result
"4347_1",result
"11152_10",result
"9238_3",result
"6161_8",result
"2299_1",result
"1133_1",result
"11774_3",result
"1095_2",result
"11311_10",result
"1126_1",result
"2385_9",result
"10710_10",result
"10106_1",result
"3363_1",result
"11480_10",result
"5183_1",result
"7100_7",result
"752_10",result
"11958_8",result
"2518_1",result
"4744_9",result
"53_7",result
"12289_1",result
"9239_4",result
"8758_10",result
"9050_9",result
"10390_7",result
"11780_8",result
"9518_1",result
"3442_1",result
"6316_9",result
"2826_9",result
"5908_10",result
"3720_7",result
"8481_1",result
"1188_10",result
"2784_10",result
"12352_3",result
"1771_10",result
"5255_1",result
"328_4",result
"313_10",result
"10530_1",result
"4866_7",result
"8936_1",result
"10029_10",result
"12383_10",result
"1922_1",result
"3012_7",result
"11593_3",result
"8661_1",result
"10457_1",result
"8074_4",result
"11993_10",result
"6_7",result
"2542_9",result
"11454_3",result
"6776_4",result
"9466_1",result
"11100_4",result
"6429_10",result
"11218_3",result
"8310_1",result
"7432_4",result
"10115_1",result
"11127_7",result
"3306_2",result
"6998_7",result
"12166_2",result
"7792_10",result
"9250_1",result
"3351_7",result
"3350_8",result
"2393_3",result
"5473_3",result
"73_4",result
"1504_1",result
"10317_10",result
"5795_1",result
"1511_9",result
"2537_2",result
"8010_4",result
"1616_3",result
"4332_2",result
"8499_1",result
"1636_8",result
"7752_3",result
"5848_7",result
"5370_2",result
"10600_10",result
"5501_3",result
"9948_7",result
"10683_4",result
"10013_4",result
"11704_2",result
"431_9",result
"11855_10",result
"2671_7",result
"5831_2",result
"7920_10",result
"276_1",result
"6245_2",result
"89_3",result
"7871_1",result
"1707_1",result
"6640_1",result
"723_10",result
"11391_1",result
"3534_3",result
"10449_10",result
"180_10",result
"5128_1",result
"471_10",result
"2341_10",result
"3204_7",result
"1818_10",result
"4489_10",result
"12034_10",result
"11264_10",result
"8077_7",result
"12206_10",result
"11549_3",result
"8993_10",result
"1937_4",result
"7778_3",result
"9714_9",result
"7219_4",result
"6518_4",result
"8421_10",result
"10563_2",result
"2527_9",result
"11147_10",result
"832_7",result
"8972_7",result
"2311_9",result
"6794_1",result
"1769_10",result
"11130_1",result
"8331_3",result
"5564_10",result
"2594_10",result
"11037_1",result
"6679_9",result
"419_4",result
"2635_10",result
"4436_4",result
"10972_1",result
"708_3",result
"9113_1",result
"1438_9",result
"2048_4",result
"4488_10",result
"7889_3",result
"11498_9",result
"8780_1",result
"2036_7",result
"1861_1",result
"581_4",result
"9253_10",result
"977_4",result
"5693_7",result
"6515_9",result
"9378_1",result
"6695_2",result
"8507_1",result
"829_2",result
"11023_8",result
"70_1",result
"3669_8",result
"10033_8",result
"9158_4",result
"817_1",result
"4679_1",result
"8133_4",result
"3531_1",result
"10742_1",result
"5579_3",result
"9041_1",result
"4938_1",result
"4246_9",result
"4275_9",result
"6819_3",result
"6327_7",result
"6101_10",result
"11852_2",result
"10252_10",result
"4348_8",result
"5328_4",result
"11964_9",result
"8634_1",result
"3702_8",result
"1677_2",result
"5907_1",result
"8432_10",result
"3570_3",result
"9624_10",result
"11466_4",result
"9062_10",result
"12336_1",result
"3476_1",result
"7033_2",result
"2660_3",result
"741_1",result
"11490_1",result
"6580_7",result
"1807_3",result
"4785_1",result
"6319_10",result
"4437_8",result
"3533_10",result
"12119_3",result
"151_8",result
"7829_7",result
"5497_1",result
"7477_10",result
"5879_10",result
"8068_10",result
"7989_3",result
"8480_10",result
"10352_10",result
"120_2",result
"10135_3",result
"8091_1",result
"8505_8",result
"3282_1",result
"11570_10",result
"11052_8",result
"5549_10",result
"3891_8",result
"3537_9",result
"8503_3",result
"3995_4",result
"10979_3",result
"11681_1",result
"536_7",result
"11739_8",result
"6951_10",result
"6210_2",result
"1449_4",result
"11860_10",result
"11149_8",result
"4021_7",result
"5104_3",result
"2989_3",result
"10112_10",result
"6718_1",result
"7654_4",result
"9481_10",result
"7984_2",result
"1348_8",result
"11079_8",result
"9554_10",result
"8617_8",result
"315_8",result
"6085_8",result
"1823_9",result
"3208_10",result
"924_4",result
"6479_10",result
"7017_10",result
"8595_4",result
"4532_10",result
"5145_4",result
"2358_7",result
"11151_4",result
"10238_7",result
"564_9",result
"4054_10",result
"8852_9",result
"10137_10",result
"7014_3",result
"1533_4",result
"8257_2",result
"8719_8",result
"5041_1",result
"1469_9",result
"11726_3",result
"2002_1",result
"12293_3",result
"3672_1",result
"11110_10",result
"3931_1",result
"6972_1",result
"10186_1",result
"9265_3",result
"7412_3",result
"5427_2",result
"5006_4",result
"3199_1",result
"6256_8",result
"418_9",result
"8834_9",result
"5093_10",result
"3190_2",result
"12360_4",result
"9477_1",result
"6085_1",result
"7773_10",result
"255_4",result
"1661_1",result
"1627_10",result
"9204_2",result
"3704_8",result
"11898_9",result
"1137_1",result
"101_9",result
"1142_1",result
"5314_8",result
"10932_4",result
"9639_2",result
"12125_7",result
"10998_1",result
"5186_7",result
"10340_1",result
"7419_8",result
"6929_3",result
"7238_4",result
"10869_7",result
"4106_1",result
"6589_2",result
"9619_7",result
"7116_4",result
"8889_1",result
"3901_9",result
"7052_7",result
"6439_1",result
"5309_1",result
"4515_3",result
"3029_4",result
"10310_1",result
"12350_10",result
"532_8",result
"11145_8",result
"75_10",result
"6137_3",result
"1637_2",result
"12327_10",result
"2177_7",result
"1879_1",result
"8745_2",result
"3099_8",result
"7354_4",result
"10103_1",result
"3296_10",result
"8494_9",result
"3423_4",result
"7609_8",result
"4265_10",result
"1872_7",result
"10987_10",result
"2849_7",result
"628_1",result
"1391_1",result
"7456_1",result
"12150_1",result
"7718_9",result
"5787_3",result
"12162_8",result
"11670_7",result
"1784_8",result
"7483_8",result
"9564_9",result
"10832_9",result
"12230_1",result
"2291_8",result
"8416_3",result
"9486_10",result
"8153_10",result
"5164_10",result
"6347_8",result
"7773_2",result
"12215_1",result
"10039_8",result
"9803_9",result
"1589_1",result
"1615_9",result
"119_3",result
"623_8",result
"10427_1",result
"11697_4",result
"6168_2",result
"2658_3",result
"1841_4",result
"10572_1",result
"6964_8",result
"5172_1",result
"989_7",result
"159_10",result
"5240_1",result
"11777_1",result
"8350_3",result
"2565_1",result
"7694_10",result
"7759_1",result
"3003_4",result
"7128_2",result
"8147_4",result
"6595_9",result
"8949_3",result
"9848_4",result
"7496_8",result
"11857_10",result
"3237_1",result
"5404_1",result
"10699_8",result
"6138_4",result
"909_4",result
"11833_10",result
"11817_10",result
"171_2",result
"2517_7",result
"10307_7",result
"370_2",result
"5995_8",result
"4612_1",result
"6561_8",result
"7454_1",result
"2951_2",result
"8860_1",result
"411_3",result
"664_3",result
"4345_10",result
"4452_1",result
"2833_2",result
"10374_3",result
"9322_1",result
"9923_3",result
"8687_3",result
"7567_9",result
"137_3",result
"7872_1",result
"6968_4",result
"1540_10",result
"9157_10",result
"4102_10",result
"6645_1",result
"7630_10",result
"3958_9",result
"11437_9",result
"6982_1",result
"4870_2",result
"3545_7",result
"204_1",result
"6844_10",result
"4736_1",result
"9120_9",result
"1608_1",result
"1251_10",result
"12315_10",result
"11754_10",result
"2399_3",result
"11499_8",result
"3870_10",result
"5503_10",result
"4045_10",result
"3063_1",result
"10914_7",result
"8509_10",result
"5872_1",result
"5729_4",result
"10865_2",result
"10218_4",result
"2096_4",result
"11344_1",result
"10623_2",result
"11241_10",result
"7254_2",result
"7892_1",result
"3472_8",result
"11637_4",result
"11853_9",result
"1096_7",result
"8508_3",result
"9400_10",result
"1128_10",result
"5989_10",result
"8021_1",result
"7860_10",result
"1131_10",result
"5589_1",result
"5662_8",result
"2161_7",result
"323_10",result
"2431_1",result
"10147_7",result
"2956_7",result
"12005_3",result
"477_2",result
"202_9",result
"5710_10",result
"2262_7",result
"7103_8",result
"10237_3",result
"12151_1",result
"7485_2",result
"2438_10",result
"4069_2",result
"5593_2",result
"11163_1",result
"6754_10",result
"9147_2",result
"9614_10",result
"4427_7",result
"1382_1",result
"11132_7",result
"6371_3",result
"11221_4",result
"10071_2",result
"4936_2",result
"1797_3",result
"6692_4",result
"5816_1",result
"6163_2",result
"2042_8",result
"856_3",result
"1233_10",result
"9537_10",result
"9504_9",result
"788_10",result
"3399_8",result
"7142_4",result
"10371_4",result
"760_7",result
"3614_10",result
"3314_1",result
"3447_10",result
"12240_10",result
"10083_10",result
"9936_10",result
"7651_10",result
"1470_1",result
"2703_7",result
"5637_10",result
"6102_1",result
"8991_8",result
"9606_10",result
"10568_4",result
"7126_10",result
"4203_10",result
"4486_2",result
"3408_9",result
"2867_8",result
"7338_8",result
"8065_4",result
"2510_3",result
"2110_7",result
"4097_4",result
"7484_8",result
"5789_10",result
"8070_2",result
"867_2",result
"1364_3",result
"10654_2",result
"12417_4",result
"10470_10",result
"6544_10",result
"8904_8",result
"10282_2",result
"497_9",result
"2659_10",result
"9609_7",result
"3010_3",result
"9134_1",result
"8990_1",result
"6960_4",result
"9566_9",result
"7923_4",result
"4542_10",result
"7185_3",result
"1918_10",result
"2316_8",result
"5846_10",result
"1023_10",result
"7141_7",result
"3724_10",result
"3617_2",result
"7095_1",result
"12201_10",result
"10309_2",result
"5584_8",result
"2063_10",result
"10874_1",result
"4084_2",result
"2765_1",result
"11390_3",result
"4676_1",result
"2130_7",result
"12032_7",result
"9671_3",result
"816_7",result
"11320_8",result
"1458_8",result
"1938_7",result
"2861_8",result
"5768_9",result
"5049_9",result
"8083_1",result
"4825_1",result
"1740_9",result
"3034_10",result
"9977_7",result
"8459_10",result
"1103_10",result
"3783_10",result
"754_2",result
"5580_10",result
"3472_2",result
"2640_3",result
"5400_2",result
"5881_10",result
"10970_4",result
"8842_1",result
"5336_8",result
"1398_1",result
"12310_10",result
"6012_8",result
"1508_7",result
"2981_8",result
"576_8",result
"9683_7",result
"10336_1",result
"3345_3",result
"7683_7",result
"6366_9",result
"6741_9",result
"11396_2",result
"4964_10",result
"12285_10",result
"11018_9",result
"3902_9",result
"4147_8",result
"1748_10",result
"10084_3",result
"3265_7",result
"6160_1",result
"2984_10",result
"1305_1",result
"9075_4",result
"11710_7",result
"2443_10",result
"938_10",result
"1392_7",result
"10406_8",result
"4302_7",result
"2836_8",result
"2365_3",result
"98_1",result
"8325_10",result
"300_9",result
"7667_1",result
"4313_10",result
"12450_3",result
"8582_1",result
"11325_9",result
"8482_1",result
"7304_8",result
"9439_1",result
"2656_10",result
"4306_3",result
"10079_1",result
"11172_1",result
"6095_9",result
"5698_1",result
"35_1",result
"6043_3",result
"2261_1",result
"4784_10",result
"10936_7",result
"5316_10",result
"8361_8",result
"10373_2",result
"500_10",result
"371_4",result
"3434_4",result
"3654_2",result
"11280_2",result
"6542_9",result
"10313_10",result
"7267_1",result
"11897_3",result
"7321_2",result
"1516_7",result
"1640_1",result
"9456_10",result
"2769_10",result
"6280_7",result
"12399_10",result
"6206_7",result
"8836_4",result
"5254_9",result
"10903_1",result
"3966_10",result
"4048_10",result
"1528_9",result
"6219_10",result
"8280_4",result
"7974_10",result
"6956_8",result
"5975_10",result
"6759_10",result
"963_2",result
"12158_10",result
"148_1",result
"8831_1",result
"11556_9",result
"9038_10",result
"4421_10",result
"5236_8",result
"3753_10",result
"9334_3",result
"2444_4",result
"2890_3",result
"9132_9",result
"11413_10",result
"3424_4",result
"1258_3",result
"5277_10",result
"706_10",result
"3527_10",result
"4081_9",result
"3895_2",result
"11528_2",result
"7285_9",result
"12339_7",result
"729_1",result
"6291_1",result
"12296_9",result
"5913_10",result
"7770_10",result
"9546_2",result
"2383_4",result
"6802_7",result
"5445_2",result
"687_3",result
"9982_8",result
"11830_10",result
"4271_1",result
"7279_10",result
"1599_7",result
"10880_10",result
"2838_10",result
"4234_9",result
"7674_2",result
"6156_8",result
"11657_4",result
"11738_2",result
"11962_8",result
"10966_8",result
"6421_1",result
"1476_3",result
"7022_8",result
"11500_8",result
"6263_2",result
"8989_9",result
"2395_9",result
"9311_1",result
"6386_4",result
"91_4",result
"3759_3",result
"11766_2",result
"11290_7",result
"5627_3",result
"3278_1",result
"9682_9",result
"11894_1",result
"10387_9",result
"884_8",result
"8408_2",result
"5772_2",result
"11422_1",result
"9709_1",result
"701_8",result
"2721_8",result
"4875_3",result
"6356_1",result
"7446_3",result
"2440_4",result
"9732_1",result
"9109_10",result
"7578_2",result
"11017_8",result
"12498_1",result
"4942_2",result
"4939_10",result
"8451_4",result
"6274_1",result
"11635_4",result
"8931_1",result
"109_4",result
"11744_7",result
"5351_4",result
"1120_9",result
"10494_2",result
"5317_10",result
"6139_2",result
"12322_8",result
"11239_3",result
"4815_7",result
"11979_10",result
"254_10",result
"10286_3",result
"6457_10",result
"4662_8",result
"6298_4",result
"2704_4",result
"11313_10",result
"187_10",result
"1166_1",result
"12126_3",result
"1813_9",result
"6282_10",result
"10525_7",result
"8887_1",result
"11605_7",result
"6533_1",result
"1210_8",result
"11904_8",result
"10659_10",result
"7004_4",result
"10260_10",result
"11997_7",result
"7850_4",result
"2085_3",result
"11839_1",result
"419_9",result
"4157_10",result
"8253_8",result
"11268_2",result
"12119_10",result
"10259_10",result
"978_1",result
"6848_4",result
"9368_4",result
"7863_9",result
"4157_3",result
"4184_10",result
"2888_1",result
"8073_4",result
"1755_1",result
"7688_2",result
"5966_7",result
"10673_9",result
"4110_7",result
"699_9",result
"9240_2",result
"3651_10",result
"3933_7",result
"2960_7",result
"10664_1",result
"358_9",result
"11200_10",result
"4471_8",result
